#|num|weight|mean|covariance matrix| 
|1|0.0196337104|182.681811 -514.620406 -3.284027|388.3858027541 137.0674796401 48.0529426395 137.0674796401 166.82646592 12.867593547 48.0529426395 12.867593547 202.7877024797|
|2|0.0022981122|468.120267 -301.352618 5.803932|264.7388983504 341.7310618782 -6.5003380401 341.7310618782 790.0855922884 -32.3523035594 -6.5003380401 -32.3523035594 127.9043585902|
|3|0.0111704989|479.517743 -269.667461 -6.750821|166.4429091593 93.4369868408 -10.6028724971 93.4369868408 288.1854489549 -77.3431347941 -10.6028724971 -77.3431347941 204.1595004039|
|4|0.0323670856|432.738778 350.659615 -0.369477|385.7032701341 -149.020931892 -35.4565106373 -149.020931892 235.0230849286 31.1889276668 -35.4565106373 31.1889276668 229.9658101401|
|5|0.0358197046|60.911650 -551.449118 4.292231|341.0546084438 51.9127689507 35.4978312329 51.9127689507 137.1377624018 -10.6126114975 35.4978312329 -10.6126114975 211.5295208916|
|6|0.0084188394|40.548331 546.917830 8.509429|122.9400490567 24.0848340645 -15.7926483099 24.0848340645 188.814024729 -4.7972938171 -15.7926483099 -4.7972938171 140.3254645272|
|7|0.0044318365|280.315930 -461.409271 3.607117|176.6084566015 -19.5266913859 -10.4217188272 -19.5266913859 129.1515032522 18.2590004074 -10.4217188272 18.2590004074 150.0518331312|
|8|0.0376612985|276.481547 -473.699271 1.623899|1022.2036492842 319.2162732792 -9.3933087919 319.2162732792 229.6326805366 18.3315760267 -9.3933087919 18.3315760267 169.4852073827|
|9|0.0046054385|468.394164 280.471082 3.333668|130.6161218101 20.2744156858 -19.5395301417 20.2744156858 181.5349052662 -10.9832987693 -19.5395301417 -10.9832987693 152.0242374582|
|10|0.0265271509|552.930340 -54.750663 0.244053|152.022589292 -77.4984082917 -5.1620515939 -77.4984082917 456.6810454842 45.5413376219 -5.1620515939 45.5413376219 235.6120941506|
|11|0.0411403727|157.295949 528.567651 1.783975|775.2924749596 -303.179875251 -15.8736152845 -303.179875251 258.8811517819 -12.3645932797 -15.8736152845 -12.3645932797 173.2727891189|
|12|0.0314818415|351.318839 437.484989 4.430888|212.6733346653 -56.1459143447 6.6530726865 -56.1459143447 184.005900224 16.9542207203 6.6530726865 16.9542207203 199.8488566834|
|13|0.0123161722|477.582319 -278.762025 2.605504|324.1726985667 480.4575032995 -30.1123133151 480.4575032995 1144.7927607216 -98.2303656282 -30.1123133151 -98.2303656282 160.4945291532|
|14|0.0226186465|556.371631 62.977981 5.330340|141.1112223995 -12.4332290622 23.2522429684 -12.4332290622 199.724985584 -2.1982236003 23.2522429684 -2.1982236003 221.1351310263|
|15|0.0371983912|480.436510 276.281984 1.595300|230.5267730656 -320.2315843322 -18.1211801196 -320.2315843322 1021.1038942177 -10.4431796483 -18.1211801196 -10.4431796483 169.6744086635|
|16|0.0227064586|287.630256 475.763097 0.477462|718.8294688325 -271.0428960274 123.1159735192 -271.0428960274 229.032629885 -29.2163174527 123.1159735192 -29.2163174527 184.1940547054|
|17|0.0059836603|547.583391 118.102455 6.111699|173.656641449 -244.3029049954 19.6769465419 -244.3029049954 798.8324520215 -41.7337180803 19.6769465419 -41.7337180803 135.3224299965|
|18|0.0131659552|146.150239 -526.582671 -6.669605|295.4951667437 61.069749737 -66.6020575322 61.069749737 129.2846733467 -48.4265827167 -66.6020575322 -48.4265827167 212.6881499839|
|19|0.0086229654|151.804396 -526.914471 1.874765|1269.3355149206 465.2032513451 -74.6963101941 465.2032513451 284.2203389989 -41.5389870403 -74.6963101941 -41.5389870403 167.6599663498|
|20|0.0045593641|386.372664 417.240867 -1.701768|289.62241879 -191.7402547506 -79.8791942096 -191.7402547506 262.7634837669 90.6802100322 -79.8791942096 90.6802100322 173.8764066837|
|21|0.0433752648|534.012195 -140.414916 1.122329|285.5167330478 347.3256463007 -24.191115011 347.3256463007 830.7342903204 -4.6610753981 -24.191115011 -4.6610753981 173.9791838713|
|22|0.0153225514|494.197702 -241.239564 -4.337283|159.5533436223 134.8655583781 26.882892994 134.8655583781 435.3437933866 38.2346749289 26.882892994 38.2346749289 201.0794021218|
|23|0.0073984338|558.128301 -83.251951 6.234363|93.0346667793 32.5453952036 -20.776696642 32.5453952036 406.4338510525 53.7645439628 -20.776696642 53.7645439628 192.4457547088|
|24|0.0037787442|361.655262 -388.115192 12.954906|121.115074025 -17.157625873 10.3160393447 -17.157625873 132.7762605792 -12.4388833327 10.3160393447 -12.4388833327 108.7593424341|
|25|0.0034122615|499.547470 -226.107752 1.619092|101.4763737017 6.9735102304 -6.8654976561 6.9735102304 174.0694195525 -5.7640244582 -6.8654976561 -5.7640244582 166.5196590745|
|26|0.0040761328|536.187069 -20.247731 12.530537|125.3005757204 -10.3072491797 16.0222739879 -10.3072491797 134.120357756 12.5631533057 16.0222739879 12.5631533057 115.2435506627|
|27|0.0560762962|382.791508 -399.757479 -1.799550|303.4439124188 44.0059659109 -55.7320158083 44.0059659109 176.7544737302 -21.1554496767 -55.7320158083 -21.1554496767 242.3184588244|
|28|0.0204777291|521.086140 182.803171 -3.314634|167.025843695 -138.3217394395 -13.5439774184 -138.3217394395 393.5041936688 49.135406696 -13.5439774184 49.135406696 203.3336859247|
|29|0.0556444097|557.035643 -13.589063 -2.051520|183.4761478548 64.453636628 -25.5725776249 64.453636628 285.1133428954 -55.710040778 -25.5725776249 -55.710040778 244.6799430432|
|30|0.0221787717|249.201125 493.338374 -4.090908|458.6169725337 -152.0972629861 -63.1043031108 -152.0972629861 171.4473183988 37.7049819886 -63.1043031108 37.7049819886 212.2450304312|
|31|0.0135014688|439.111525 -347.776256 2.977349|385.3679882019 406.2796713411 51.3189268536 406.2796713411 687.6741362779 48.7954162848 51.3189268536 48.7954162848 162.2182693177|
|32|0.0563790853|406.436692 382.754832 -1.870952|176.863719544 -44.3589352093 21.2018780094 -44.3589352093 304.4377309932 -55.2030764495 21.2018780094 -55.2030764495 243.0017881553|
|33|0.0222256700|436.113400 -344.766187 4.979566|166.414519303 23.8868365847 17.147930974 23.8868365847 182.3113043598 -12.8375095552 17.147930974 -12.8375095552 213.4818041176|
|34|0.0058826448|565.384955 3.664195 -12.251435|98.2335403052 10.6335080954 13.9488080454 10.6335080954 222.4123369831 47.7647786644 13.9488080454 47.7647786644 200.7786891178|
|35|0.0124481400|533.175128 145.981817 -7.070934|128.8123643651 -58.9986700806 47.9871956584 -58.9986700806 289.6177994467 -65.6089324953 47.9871956584 -65.6089324953 212.5214448268|
|36|0.0080424448|458.955970 331.971887 4.794924|229.4302235117 -179.69999101 -47.1264186166 -179.69999101 340.3410321544 20.8120030996 -47.1264186166 20.8120030996 171.7767614212|
|37|0.0140185294|560.545203 61.600854 3.108005|121.3125426102 -150.0855138036 0.7023621293 -150.0855138036 926.7456821689 76.0035575706 0.7023621293 76.0035575706 170.8675974166|
|38|0.0078901471|332.149913 -452.218112 4.856804|340.0250290772 179.7642075165 21.1509226504 179.7642075165 229.6024063021 47.4428107331 21.1509226504 47.4428107331 171.456220434|
|39|0.0044569108|517.187369 -176.020339 0.984737|129.6055435826 23.4943433158 12.1686025096 23.4943433158 158.9397488225 16.9120881172 12.1686025096 16.9120881172 162.6743009319|
|40|0.0095985527|490.913763 245.411868 2.938514|250.8024801723 -285.3618108786 -26.7558374246 -285.3618108786 690.8353510577 41.9639654671 -26.7558374246 41.9639654671 155.5746318242|
|41|0.0039680764|523.344497 -131.084118 8.369642|106.1203874203 3.5566304406 7.3075551873 3.5566304406 143.9503092643 -3.5551710018 7.3075551873 -3.5551710018 133.645863963|
|42|0.0097671351|244.169275 -484.731432 2.770082|719.9549368679 296.1110902853 50.8337829908 296.1110902853 253.8551994349 28.4123896409 50.8337829908 28.4123896409 157.4705909964|
|43|0.0105009319|100.375146 556.717454 3.465984|420.6906110045 -67.3659769924 -70.8297073454 -67.3659769924 100.9780116917 -6.9316041896 -70.8297073454 -6.9316041896 182.5967204652|
|44|0.0240899129|555.520357 -65.386340 -7.522890|140.7403899403 -38.7373666008 6.5077305524 -38.7373666008 211.9635227089 12.0335541105 6.5077305524 12.0335541105 271.6559099303|
|45|0.0194153496|442.746293 344.453913 -8.657020|216.6020483302 -30.2731249488 0.0477962113 -30.2731249488 137.6517713883 5.4325790524 0.0477962113 5.4325790524 258.0568543658|
|46|0.0323750721|350.817341 -426.027721 -0.363120|235.3371261721 149.1062464085 31.0141710945 149.1062464085 385.524728751 35.0748102769 31.0141710945 35.0748102769 230.0214659533|
|47|0.0066618163|134.336537 531.725056 3.108041|141.0334233652 -33.4103542925 1.41417169 -33.4103542925 191.9166500875 -44.0772409914 1.41417169 -44.0772409914 169.7125527191|
